,Fecha_del_Caso,Provincia,Clasificacion,link1,medio
1471,18/2/2025,Santa Fe,Femicidio Directo,"https://www.airedesantafe.com.ar/policiales/femicidio-rosario-acribillaron-balazos-una-enfermera-31-anos-cuando-salia-su-casa-rumbo-al-trabajo-n608932, https://www.pagina12.com.ar/804994-le-dispararon-cuando-salia-para-trabajar, https://elciudadanoweb.com/la-muerte-anunciada-de-ailen-por-terrorifica-saga-violenta-le-dan-preventiva-a-su-ex-un-barra-de-newells/, https://elciudadanoweb.com/la-muerte-anunciada-de-ailen-por-terrorifica-saga-violenta-le-dan-preventiva-a-su-ex-un-barra-de-newells/, https://www.rosario3.com/policiales/Imputaron-al-exnovio-de-Ailen-por-la-denuncia-de-violencia-de-genero-que-habia-hecho-la-enfermera-asesinada-20250220-0056.html",airedesantafe
1472,20/2/2025,Neuquén,Intento de Femicidio,"https://www.mejorinformado.com/policiales/2025/2/21/vecinos-salvaron-una-mujer-cuando-su-expareja-intentaba-ahogarla-en-una-pileta-140353.html, https://www.rionegro.com.ar/justicia/se-entero-que-su-ex-tiene-novio-e-intento-matarla-en-neuquen-la-sumergio-en-la-pileta-hasta-que-lo-frenaron-4018572/, https://www.adnsur.com.ar/policiales---judiciales/vecinos--cansados-de-que-un-hombre-maltratara-a-su-pareja--lo-redujeron-y-le-quemaron-el-auto_a67b8d2c79b506b253e34420f",mejorinformado
1473,21/2/2025,Chaco,Femicidio Directo,https://www.diario22.ar/notix2/noticia/219181_saacuteenz-pentildea--matoacute-a-su-ex-pareja-y-se-quitoacute-la-vida-no-habiacutea-denuncias-pevias.htm,diario22
1474,21/2/2025,Chaco,Femicidio Directo,http://www.noticiasdelparana.com.ar/NuevaEdicion/2025/02/21/encontraron-fallecida-a-una-joven-de-16-anos-sospechan-de-un-femicidio/,noticiasdelparana
1475,21/2/2025,Misiones,Intento de Femicidio,https://www.elterritorio.com.ar/noticias/2025/02/23/848764-buscan-a-un-hombre-por-intento-de-femicidio-tenia-restriccion-de-acercamiento,elterritorio
1476,24/2/2025,Córdoba,Intento de Femicidio,"https://www.infobae.com/sociedad/policiales/2025/03/09/detuvieron-a-un-hombre-en-cordoba-acusado-de-haberle-tirado-acido-a-su-ex-para-matarla/, https://lmdiario.com.ar/contenido/474301/violencia-de-genero-en-cordoba-un-hombre-ataco-a-su-ex-pareja-en-la-calle-y-le-t, https://www.puntal.com.ar/violencia-de-genero/cordoba-detuvieron-al-hombre-que-le-tiro-acido-su-ex-matarla-n233289",infobae
1477,25/2/2025,Misiones,Femicidio Directo,"https://www.elterritorio.com.ar/noticias/2025/02/27/849080-arrestaron-al-suboficial-por-el-femicidio-de-soledad-machuca, https://misionesonline.net/2025/03/14/femicidio-machuca-solicitaron-prision-preventiva-para-el-unico-acusado/, https://misionesonline.net/2025/04/28/femicidio-de-soledad-machuca-3/",elterritorio
1478,26/2/2025,Santa Fe,Intento de Femicidio,https://www.fmpowermax.com.ar/le-clavaron-un-cuchillo-en-el-cuello-a-un-joven-en-recreo/,fmpowermax
1479,26/2/2025,Entre Ríos,Intento de Femicidio,https://plazaweb.com.ar/intento-de-femicidio-en-parana-mujer-apunalada-por-la-expareja/,plazaweb
1480,26/2/2025,Buenos Aires,Femicidio Directo,https://www.cronica.com.ar/policiales/Brutal-degollaron-a-una-joven-y-apresaron-a-un-vecino-por-el-femicidio-20250227-0115.html,cronica
1481,26/2/2025,Buenos Aires,Intento de Femicidio Vinculado,https://www.cronica.com.ar/policiales/Brutal-degollaron-a-una-joven-y-apresaron-a-un-vecino-por-el-femicidio-20250227-0115.html,cronica
1482,28/2/2025,San Juan,Intento de Femicidio,https://www.telesoldiario.com/447470-intento-de-femicidio-golpeo-dejo-malherida-a-su-novia-y-la-amenazo-con-lo-peor,telesoldiario
1483,28/2/2025,Entre Ríos,Intento de Femicidio,https://r2820.com.ar/notas/agredi-a-su-pareja-con-un-palo-y-les-quiso-pagar-a-los-policas.htm,r2820
1484,2/3/2025,Buenos Aires,Femicidio Directo,"https://www.cronica.com.ar/policiales/Ataco-con-un-cuchillo-a-su-novia-de-16-y-mato-al-padrastro--de-una-punalada-cuando-quiso-defenderla-20250301-0099.html, https://www.lavoz.com.ar/sucesos/estaba-preso-lo-liberaron-por-la-pandemia-mato-a-su-exnovia-y-exsuegro/, https://www.0221.com.ar/policiales/hallaron-al-joven-la-plata-que-mato-su-exsuegro-la-casa-un-familiar-y-lo-detuvieron-n106008",cronica
1485,2/3/2025,Buenos Aires,Femicidio Vinculado,"https://www.minutouno.com/sociedad/homicidio-villa-elisa-detuvieron-un-hombre-matar-su-suegro-n6119196, https://www.0221.com.ar/policiales/hallaron-al-joven-la-plata-que-mato-su-exsuegro-la-casa-un-familiar-y-lo-detuvieron-n106008",minutouno
1486,2/3/2025,Tucumán,Se Investiga - Femicidio,https://www.contextotucuman.com/nota/340837/investigan-un-presunto-femicidio-en-la-costanera-aprehendieron-a-la-pareja.html,contextotucuman
1487,3/3/2025,Buenos Aires,Femicidio Directo,https://www.cronica.com.ar/policiales/Asesinaron-a-golpes-a-mujer-en-una-casa-y-el-marido-acabo-detenido-por-femicidio-20250304-0069.html,cronica
1488,3/3/2025,Ciudad Autónoma de Buenos Aires,Intento de Femicidio,https://www.pagina12.com.ar/815062-una-pareja-de-lesbianas-denuncia-una-violenta-agresion,pagina12
1489,3/3/2025,Ciudad Autónoma de Buenos Aires,Intento de Femicidio,https://www.pagina12.com.ar/815062-una-pareja-de-lesbianas-denuncia-una-violenta-agresion,pagina12
1490,4/3/2025,Buenos Aires,Femicidio Directo,"https://primerplanoonline.com.ar/femicidio-en-un-hotel-alojamiento-de-tigre-la-mato-a-punaladas-escapo-corriendo-y-fue-detenido/, https://tn.com.ar/policiales/2025/03/04/horror-en-el-talar-fue-con-su-novia-a-un-hotel-alojamiento-y-la-asesino-de-un-disparo-en-la-cara/",primerplanoonline
1491,4/3/2025,Neuquén,Intento de Femicidio,https://radio3cadenapatagonia.com.ar/una-mujer-salvo-a-su-amiga-de-un-intento-de-femicidio/,radio3cadenapatagonia
1492,4/3/2025,Neuquén,Intento de Femicidio Vinculado,https://radio3cadenapatagonia.com.ar/una-mujer-salvo-a-su-amiga-de-un-intento-de-femicidio/,radio3cadenapatagonia
1493,4/3/2025,Entre Ríos,Intento de Femicidio,https://www.laprensafederal.com.ar/un-hombre-fue-detenido-por-violencia-de-genero-hacia-su-ex-pareja/,laprensafederal
1494,4/3/2025,Buenos Aires,Intento de Femicidio,https://www.telesoldiario.com/447609-intento-de-femicidio-en-san-martin-tomo-la-pistola-de-su-pareja-y-le-disparo-a-quemarropa-en-el-rostro,telesoldiario
1495,4/3/2025,Salta,Intento de Femicidio,https://www.laotravozdigital.com/prision-de-ejecucion-condicional-para-un-sujeto-que-intento-asesinar-a-su-ex-pareja/,laotravozdigital
1496,5/3/2025,Buenos Aires,Femicidio Directo,https://desalambrar.com.ar/femicidio-en-moreno-se-llamaba-marcela-elizabeth-sosa/,desalambrar
1497,6/3/2025,Mendoza,Se Investiga - Femicidio,"https://www.losandes.com.ar/policiales/murio-una-conocida-farmaceutica-junin-activaron-el-protocolo-femicidio-y-detuvieron-al-marido-n5940635, https://www.diariouno.com.ar/policiales/descartaron-la-version-del-femicidio-el-hallazgo-una-mujer-muerta-junin-n1410277",losandes
1498,6/3/2025,Córdoba,Femicidio Directo,https://www.elonce.com/policiales/femicidio-en-cordoba-mato-a-su-ex-de-un-escopetazo-en-el-cuello.htm,elonce
1499,8/3/2025,Buenos Aires,Femicidio Directo,"https://www.cronica.com.ar/policiales/Brutal-femicidio-la-asesinaron-en-su-casa-y-detuvieron-a-un-vecino-por-el-crimen-20250309-0061.html, https://www.eldiariosur.com/alte-brown/2025/3/9/asesinaron-una-mujer-cuchillazos-en-burzaco-detuvieron-un-vecino-71205.htmlhttps://brownonline.com.ar/119052-brown-brutal-femicidio-en-burzaco-mataron-a-punaladas-a-una-mujer-de-34-anos-2025-03/, https://www.elsindical.com.ar/notas/el-reclamo-de-justicia-a-un-mes-del-femicidio-de-noelia/",cronica
1500,9/3/2025,Córdoba,Femicidio Vinculado,https://tn.com.ar/policiales/2025/04/10/horror-en-cordoba-un-joven-fue-atacado-con-una-cadena-por-el-exnovio-de-su-pareja-y-murio-tras-agonizar/,tn
1501,10/3/2025,Mendoza,Intento de Femicidio,"https://www.sitioandino.com.ar/policiales/intento-femicidio-ciudad-una-mujer-fue-baleada-su-ex-pareja-n5694928, https://www.elsol.com.ar/policiales/imputacion-y-carcel-para-el-hombre-que-le-disparo-a-su-ex-novia-en-el-oeste-de-ciudad-declaro-la-victima/",sitioandino
1502,11/3/2025,Santiago del Estero,Intento de Femicidio,https://www.elliberal.com.ar/nota/42940/2025/03/intento-de-femicidio-en-el-interior-de-santiago-del-estero--una-joven-fue-atacada-por-su-expareja-que-esta-profugo-de-la-justicia,elliberal
1503,14/3/2025,Río Negro,Intento de Femicidio,https://www.cronica.com.ar/policiales/Aterrador-tras-una-discusion-por-celos-agarro-a-su-pareja-del-cuello-e-intento-asfixiarla-en-su-casa-20250315-0064.html,cronica
1504,14/3/2025,Buenos Aires,Se Investiga - Femicidio,https://www.cronica.com.ar/policiales/Misterio-por-el-asesinato-de-una-mujer-fue-hallada-en-su-casa-con-un-balazo-en-la-cabeza-20250315-0072.html,cronica
1505,14/3/2025,Catamarca,Intento de Femicidio,https://telediario.com.ar/contenido/22798/violencia-de-genero-detienen-a-un-policia-retirado-por-atacar-a-su-expareja,telediario
1506,15/3/2025,Santiago del Estero,Intento de Femicidio,https://www.nuevodiarioweb.com.ar/policiales/bestial-sujeto-ataco-a-su-novia-y-una-hija-con-ladrillos-cano-y-un-destornillador.htm,nuevodiarioweb
1507,16/3/2025,Neuquén,Femicidio Directo,"https://www.mpfneuquen.gob.ar/mpf/index.php/es/10-neuquen/16-junin-de-los-andes/4452-sospechoso-de-femicidio-en-piedra-del-aguila-fue-detenido-en-cabahttps://www.lmneuquen.com/policiales/femicidio-piedra-del-aguila-quien-es-el-detenido-y-como-encontraron-la-camioneta-buenos-aires-n1180555, https://enlineanoticias.com.ar/la-region/detuvieron-al-hombre-acusado-de-asesinar-a-una-mujer-en-neuquen-y-abandonar-el-auto-en-azul/, https://www.mejorinformado.com/policiales/2025/3/18/sospechoso-del-femicidio-de-olga-lo-habian-bajado-del-micro-antes-de-llegar-piedra-del-aguila-141870.html",mpfneuquen
1508,16/3/2025,Chubut,Intento de Femicidio,https://www.lmneuquen.com/patagonia/chubut-detuvieron-un-hombre-que-intento-rociar-combustible-su-pareja-quemarla-n1180368,lmneuquen
1509,16/3/2025,Santa Fe,Intento de Femicidio,https://lasrosasdigital.com.ar/contenido/20620/monje-prision-preventiva-para-un-hombre-investigado-por-tentativa-de-femicidio-d,lasrosasdigital
1510,16/3/2025,Santa Fe,Intento de Femicidio Vinculado,https://lasrosasdigital.com.ar/contenido/20620/monje-prision-preventiva-para-un-hombre-investigado-por-tentativa-de-femicidio-d,lasrosasdigital
1511,16/3/2025,Santa Fe,Intento de Femicidio Vinculado,https://lasrosasdigital.com.ar/contenido/20620/monje-prision-preventiva-para-un-hombre-investigado-por-tentativa-de-femicidio-d,lasrosasdigital
1512,16/3/2025,Santa Fe,Intento de Femicidio Vinculado,https://lasrosasdigital.com.ar/contenido/20620/monje-prision-preventiva-para-un-hombre-investigado-por-tentativa-de-femicidio-d,lasrosasdigital
1513,17/3/2025,Buenos Aires,Femicidio Directo,"https://tn.com.ar/policiales/2025/03/17/horror-en-villa-dominico-un-policia-asesino-a-golpes-a-su-pareja-y-luego-se-mato/, https://www.cronica.com.ar/policiales/Identificada-la-mujer-asesinada-por-su-esposo-policia-frente-a-su-hijIta-tenia-27-anos-y-era-jujena-20250318-0095.html",tn
1514,17/3/2025,Entre Ríos,Instigación al suicidio,https://www.0223.com.ar/nota/2025-3-22-11-42-0-brutal-una-chica-de-16-anos-se-suicido-por-los-abusos-de-su-padrastro-y-los-vecinos-lo-lincharon,0223
1515,18/3/2025,Mendoza,Femicidio Directo,"https://www.sitioandino.com.ar/policiales/quien-es-el-ex-policia-que-prendio-fuego-su-ex-pareja-e-hijo-ciudad-n5695393, https://www.sitioandino.com.ar/policiales/femicidio-fallecio-la-mujer-que-fue-prendida-fuego-su-ex-pareja-ciudad-n5695476",sitioandino
1516,18/3/2025,San Juan,Intento de Femicidio,https://elbaston.com.ar/contenido/60486/su-novia-lo-dejo-en-un-telo-y-la-golpeo-salvajemente-hasta-tirarla-de-una-escale,elbaston
1517,18/3/2025,Chaco,Intento de Femicidio,https://www.diariotag.com/177760-su-expareja-intento-matarla-fue-detenido-y-continuo-amenazandola-desde-la-carcel,diariotag
1518,19/3/2025,Mendoza,Femicidio Vinculado,https://www.sitioandino.com.ar/policiales/quien-es-el-ex-policia-que-prendio-fuego-su-ex-pareja-e-hijo-ciudad-n5695393,sitioandino
1519,19/3/2025,Buenos Aires,Intento de Femicidio,https://andigital.com.ar/nota/131067/garin-ataco-a-su-ex-a-martillazos-y-luego-se-tiro-abajo-de-un-camion-en-panamericana/,andigital
1520,19/3/2025,Chubut,Intento de Femicidio,"https://lu17.com/contenido/79176/tres-meses-de-prision-preventiva-por-violencia-de-genero-en-playa-union, https://www.elchubut.com.ar/policiales/2025-3-27-18-1-0-tres-meses-de-prision-preventiva-por-violencia-de-genero-en-playa-union",lu17
1521,20/3/2025,Chaco,Femicidio Directo,https://www.villaocamposf.com.ar/inicio/noticia/31786/Encuentran-asesinada-a-una-menor-de-13-aos-desaparecida-en-Fontana-Chaco.html,villaocamposf
1522,21/3/2025,Salta,Se Investiga - Femicidio,https://www.quepasasalta.com.ar/salta/leonor-pedroza-denuncia-violencia-de-genero/,quepasasalta
1523,21/3/2025,Santa Cruz,Femicidio Directo,https://www.abcdiario.com.ar/policiales/una-joven-de-19-anos-murio-apunalada-en-rio-gallegos-y-su-hermano-es-el-presunto-autor-del-crimen/,abcdiario
1524,21/3/2025,Salta,Intento de Femicidio,https://www.holasalta.com/post/brutal-intento-de-femicidio-en-met%C3%A1n-la-arroj%C3%B3-desde-un-primer-piso-y-la-oblig%C3%B3-a-grabar-un-video-p,holasalta
1525,22/3/2025,Mendoza,Femicidio Directo,"https://www.elsol.com.ar/policiales/femicidio-en-rivadavia-un-hombre-asesino-a-su-ex-pareja-de-un-puntazo-en-el-cuello-y-se-suicido/, https://www.sitioandino.com.ar/policiales/femicidio-rivadavia-mato-su-ex-mujer-punaladas-y-luego-se-suicido-n5695809, https://www.elsol.com.ar/policiales/el-ultimo-acto-del-femicida-de-carla-del-souc-y-un-pasado-violentando-mujeres/",elsol
1526,22/3/2025,La Rioja,Intento de Femicidio,https://nuevarioja.com.ar/policiales/detienen-a-hombre-que-fue-a-buscar-a-su-ex-con-un-fusil.htm,nuevarioja
1527,23/3/2025,Santa Fe,Intento de Femicidio,https://www.airedesantafe.com.ar/policiales/ingreso-la-ventana-y-la-ataco-un-cuchillo-un-hombre-fue-detenido-violencia-genero-barrio-chalet-n611945,airedesantafe
1528,23/3/2025,Santa Cruz,Intento de Femicidio,"https://laopinionaustral.com.ar/policiales/convocaron-a-una-manifestacion-tras-el-hecho-de-violencia-de-genero-que-conmociono-a-rio-gallegos-515566.html, https://cityenlinea.com.ar/a-nota/146249/brutal-intento-de-femicidio-en-rio-gallegos-un-asesor-de-una-concejal-quiso-matar-a-golpes-a-su-ex, https://laopinionaustral.com.ar/policiales/intento-de-femicidio-en-rio-gallegos-procesaron-con-prision-preventiva-a-luciano-gimenez-el-hombre-que-golpeo-brutalmente-a-su-ex-novia-520574.html
https://www.lmneuquen.com/patagonia/freno-la-golpiza-del-asesor-una-concejal-rio-gallegos-su-ex-ya-no-tenia-fuerzas-defenderse-n1185766",laopinionaustral
1529,23/3/2025,Salta,Intento de Femicidio,"https://www.cuarto.com.ar/por-su-vida-tras-ser-apunalada-por-su-novio/, https://www.vocescriticas.com/noticias/2025/03/25/175194-intento-de-femicidio-un-adolescente-apunalo-a-su-novia-y-esta-profugo",cuarto
1530,24/3/2025,Córdoba,Femicidio Directo,"https://eldoce.tv/actualidad/2025/03/25/otro-femicidio-en-cordoba-discutio-con-su-pareja-la-mato-y-se-entrego-en-la-comisaria/, https://www.cba24n.com.ar/cordoba/femicidio-en-cordoba--un-hombre-asesino-a-su-pareja-en-rio-ceballos_a67e29937724fecfaaf8736a6",eldoce
1531,24/3/2025,Buenos Aires,Intento de Femicidio,https://sinfiltro.ar/balearon-a-una-joven-a-la-salida-de-un-fiesta-privada-en-lomas-de-zamora/,sinfiltro
1532,25/3/2025,Santa Fe,Intento de Femicidio,"https://lt3.com.ar/violencia-de-genero-mujer-apunalada-por-ex-pareja-en-zona-sudoeste/, https://desarrollozonal.com/2025/03/25/una-mujer-habria-sido-apunalada-por-su-ex-cunado-y-se-encuentra-internada/",lt3
1533,25/3/2025,Córdoba,Intento de Femicidio,https://nuevoenfoqueurbano.com.ar/intento-de-femicidio-en-cordoba-un-hombre-quiso-prender-fuego-a-una-mujer/,nuevoenfoqueurbano
1534,25/3/2025,Córdoba,Femicidio Directo,https://www.carlospazvivo.com/otro-femicidio-en-cordoba-su-ex-la-apunalo-y-se-quito-la-vida-en-la-granja/,carlospazvivo
1535,25/3/2025,Jujuy,Intento de Femicidio,https://www.quepasajujuy.com.ar/policiales/violencia-de-genero-en-perico-2025-policiales/,quepasajujuy
1536,26/3/2025,Tierra del Fuego,Femicidio Directo,"https://criticasur.com.ar/nota/50618/investigacion_por_el_femicidio_de_yohana_rojas_en_rio_grande_la_causa_aun_no_esta_cerrada/, https://www.radiofueguina.com/2025/03/el-desgarrador-posteo-de-la-hermana-de-yohana/, https://www.eldiarionuevodia.com.ar/regionales/290212/",criticasur
1537,27/3/2025,Entre Ríos,Intento de Femicidio,https://diarioelenfoque.com.ar/contenido/13063/grave-intento-de-femicidio-en-san-salvador-un-hombre-fue-detenido,diarioelenfoque
1538,27/3/2025,Río Negro,Femicidio Directo,"https://www.cronica.com.ar/policiales/Hallan-el-cadaver-carbonizado-de-una-mujer-y-sospechan-de-un-femicidio-20250330-0154.html, https://www.lmneuquen.com/policiales/femicidio-sao-confirman-que-la-victima-era-la-mujer-que-estaba-desaparecida-n1183674, https://www.noticiasnet.com.ar/noticias/2025/04/01/175301-como-se-descubrio-la-ausencia-de-karina-munoz-la-victima-del-feminicidio-en-san-antonio-oeste, https://www.infobae.com/sociedad/policiales/2025/04/02/rio-negro-mataron-a-una-mujer-quemaron-el-cuerpo-y-ahora-hay-dos-imputados-por-el-femicidio/",cronica
1539,28/3/2025,Córdoba,Femicidio Directo,"https://eldoce.tv/actualidad/2025/03/28/investigan-el-femicidio-de-una-mujer-en-sierras-chicas-es-el-tercer-caso-en-cuatro-dias-en-la-zona/, https://eldoce.tv/actualidad/2025/03/28/quienes-eran-las-tres-victimas-de-los-femicidios-que-conmocionan-a-sierras-chicas/",eldoce
1540,30/3/2025,San Juan,Intento de Femicidio,"https://www.telesoldiario.com/449243-milagrosa-recuperacion-la-joven-que-casi-pierde-la-vida-en-manos-de-su-novio-regreso-a-casa, https://www.canal13sanjuan.com/policial/intento-de-femicidio--un-hombre-apunalo-4-veces-a-su-esposa-frente-a-sus-hijos_a67e9cb3451e4c5333296b5a5",telesoldiario
1541,30/3/2025,Santiago del Estero,Femicidio Directo,"https://www.lavelez.com.ar/locales/femicidio-brutal-en-santiago-del-estero-un-hombre-asesino-a-su-pareja-y-confeso-el-crimen/12109/, https://www.nuevodiarioweb.com.ar/policiales/dictaron-la-prision-preventiva-para-un-sujeto-que-mato-de-un-tiro-a-su-pareja.htm",lavelez
1542,31/3/2025,Buenos Aires,Intento de Femicidio,https://periodicoelprogreso.com/berazategui-noticias-policiales-femicidio-ultimo-momento/118822/2025/,periodicoelprogreso
1543,31/3/2025,Buenos Aires,Intento de Femicidio Vinculado,https://periodicoelprogreso.com/berazategui-noticias-policiales-femicidio-ultimo-momento/118822/2025/,periodicoelprogreso
1544,1/4/2025,Salta,Femicidio Directo,"https://www.quepasasalta.com.ar/policiales/denuncian-femicidio-en-barrio-los-paraisos-agresion-a-la-salida-de-la-carpa/, https://www.vocescriticas.com/noticias/2025/04/01/175613-hallazgo-de-una-joven-sin-vida-en-zona-sudeste-la-familia-asegura-que-sufria-violencia-de-genero, https://www.pagina12.com.ar/815126-investigan-la-muerte-de-una-mujer-en-cerrillos",quepasasalta
1545,1/4/2025,Jujuy,Intento de Femicidio,https://www.jujuyalmomento.com/ex-pareja/ataco-un-destornillador-su-ex-pareja-porque-no-quiso-tener-relaciones-sexuales-n186121,jujuyalmomento
1546,1/4/2025,Salta,Femicidio Directo,"https://www.radiosalta.com.ar/nota/2025-4-2-10-9-0-otro-femicidio-una-mujer-de-60-anos-fue-asesinada-con-un-fuerte-golpe-en-la-cabeza, https://www.notife.com/femicidio-en-salta-hallaron-muerta-a-una-mujer-de-67-anos-y-detuvieron-a-su-pareja, https://www.pagina12.com.ar/815336-asesinan-a-una-mujer-de-67-anos-en-salta",radiosalta
1547,2/4/2025,Santiago del Estero,Intento de Femicidio,https://www.elliberal.com.ar/nota/44670/2025/04/villa-robles--aprehenden-a-un-sujeto--por-un-hecho-de-violencia-de-genero#google_vignette,elliberal
